Timestamp;PV usage [0:1];buy_el[ecent/kWh];sell_el[ecent/kWh];Lastgang_[W]
24.03.2013 20:00;0;28;10;32500
24.03.2013 20:15;0;28;10;31200
24.03.2013 20:30;0;28;10;28100
24.03.2013 20:45;0;28;10;28100
24.03.2013 21:00;0;28;10;30200
24.03.2013 21:15;0;28;10;32400
24.03.2013 21:30;0;28;10;28800
24.03.2013 21:45;0;28;10;28000
24.03.2013 22:00;0;28;10;27900
24.03.2013 22:15;0;28;10;31800
24.03.2013 22:30;0;28;10;22900
24.03.2013 22:45;0;28;10;14100
24.03.2013 23:00;0;28;10;14200
24.03.2013 23:15;0;28;10;17400
24.03.2013 23:30;0;28;10;18500
24.03.2013 23:45;0;28;10;14200
25.03.2013 00:00;0;28;10;14300
25.03.2013 00:15;0;28;10;15800
25.03.2013 00:30;0;28;10;18500
25.03.2013 00:45;0;28;10;15600
25.03.2013 01:00;0;28;10;14200
25.03.2013 01:15;0;28;10;14200
25.03.2013 01:30;0;28;10;18600
25.03.2013 01:45;0;28;10;17300
25.03.2013 02:00;0;28;10;14100
25.03.2013 02:15;0;28;10;14100
25.03.2013 02:30;0;28;10;17100
25.03.2013 02:45;0;28;10;18500
25.03.2013 03:00;0;28;10;14300
25.03.2013 03:15;0;28;10;14200
25.03.2013 03:30;0;28;10;15400
25.03.2013 03:45;0;28;10;18400
25.03.2013 04:00;0;28;10;16200
25.03.2013 04:15;0;28;10;14800
25.03.2013 04:30;0;28;10;15500
25.03.2013 04:45;0;28;10;20100
25.03.2013 05:00;0;28;10;19800
25.03.2013 05:15;0;28;10;15600
25.03.2013 05:30;0;28;10;15700
25.03.2013 05:45;0;28;10;21100
25.03.2013 06:00;0;28;10;23400
25.03.2013 06:15;0;28;10;18900
25.03.2013 06:30;0;28;10;19100
25.03.2013 06:45;0.002059732;28;10;29600
25.03.2013 07:00;0.003089598;28;10;31400
25.03.2013 07:15;0.003913491;28;10;27000
25.03.2013 07:30;0.004325438;28;10;25500
25.03.2013 07:45;0.010504634;28;10;26400
25.03.2013 08:00;0.015653965;28;10;34300
25.03.2013 08:15;0.021833162;28;10;37000
25.03.2013 08:30;0.026982492;28;10;35300
25.03.2013 08:45;0.096395469;28;10;39100
25.03.2013 09:00;0.085684861;28;10;39600
25.03.2013 09:15;0.109371782;28;10;37200
25.03.2013 09:30;0.01791967;28;10;35900
25.03.2013 09:45;0.050875386;28;10;33000
25.03.2013 10:00;0.157981462;28;10;33000
25.03.2013 10:15;0.089598352;28;10;36900
25.03.2013 10:30;0.035427394;28;10;36900
25.03.2013 10:45;0.040988671;28;10;35900
25.03.2013 11:00;0.052111226;28;10;32500
25.03.2013 11:15;0.034191555;28;10;32600
25.03.2013 11:30;0.050875386;28;10;36300
25.03.2013 11:45;0.065705458;28;10;38000
25.03.2013 12:00;0.11246138;28;10;36200
25.03.2013 12:15;0.09969104;28;10;33000
25.03.2013 12:30;0.089186406;28;10;37000
25.03.2013 12:45;0.10545829;28;10;42900
25.03.2013 13:00;0.127085479;28;10;39400
25.03.2013 13:15;0.120288363;28;10;35400
25.03.2013 13:30;0.111225541;28;10;35400
25.03.2013 13:45;0.076004119;28;10;39200
25.03.2013 14:00;0.059320288;28;10;37100
25.03.2013 14:15;0.04284243;28;10;23000
25.03.2013 14:30;0.071472709;28;10;22900
25.03.2013 14:45;0.025746653;28;10;29600
25.03.2013 15:00;0.018125644;28;10;30900
25.03.2013 15:15;0.021833162;28;10;25500
25.03.2013 15:30;0;28;10;20600
25.03.2013 15:45;0;28;10;21700
25.03.2013 16:00;0;28;10;24200
25.03.2013 16:15;0;28;10;22800
25.03.2013 16:30;0;28;10;20100
25.03.2013 16:45;0;28;10;19400
25.03.2013 17:00;0;28;10;17300
25.03.2013 17:15;0;28;10;19400
25.03.2013 17:30;0;28;10;17400
25.03.2013 17:45;0;28;10;15800
25.03.2013 18:00;0;28;10;16600
25.03.2013 18:15;0;28;10;19700
25.03.2013 18:30;0;28;10;20200
25.03.2013 18:45;0;28;10;19000
25.03.2013 19:00;0;28;10;19600
25.03.2013 19:15;0;28;10;23400
25.03.2013 19:30;0;28;10;22600
25.03.2013 19:45;0;28;10;19200
25.03.2013 20:00;0;28;10;18700
25.03.2013 20:15;0;28;10;21800
25.03.2013 20:30;0;28;10;22700
25.03.2013 20:45;0;28;10;18300
25.03.2013 21:00;0;28;10;18400
25.03.2013 21:15;0;28;10;21000
25.03.2013 21:30;0;28;10;22600
25.03.2013 21:45;0;28;10;19100
25.03.2013 22:00;0;28;10;17400
25.03.2013 22:15;0;28;10;19900
25.03.2013 22:30;0;28;10;14700
25.03.2013 22:45;0;28;10;6000
25.03.2013 23:00;0;28;10;4200
25.03.2013 23:15;0;28;10;6000
25.03.2013 23:30;0;28;10;8700
25.03.2013 23:45;0;28;10;7200
26.03.2013 00:00;0;28;10;4200
26.03.2013 00:15;0;28;10;4800
26.03.2013 00:30;0;28;10;8600
26.03.2013 00:45;0;28;10;8000
26.03.2013 01:00;0;28;10;4200
26.03.2013 01:15;0;28;10;4600
26.03.2013 01:30;0;28;10;8400
26.03.2013 01:45;0;28;10;8600
26.03.2013 02:00;0;28;10;4500
26.03.2013 02:15;0;28;10;4200
26.03.2013 02:30;0;28;10;7800
26.03.2013 02:45;0;28;10;8600
26.03.2013 03:00;0;28;10;5200
26.03.2013 03:15;0;28;10;4300
26.03.2013 03:30;0;28;10;7300
26.03.2013 03:45;0;28;10;8600
26.03.2013 04:00;0;28;10;5400
26.03.2013 04:15;0;28;10;4700
26.03.2013 04:30;0;28;10;8500
26.03.2013 04:45;0;28;10;10200
26.03.2013 05:00;0;28;10;8600
26.03.2013 05:15;0;28;10;8100
26.03.2013 05:30;0;28;10;10100
26.03.2013 05:45;0;28;10;15200
26.03.2013 06:00;0;28;10;12600
26.03.2013 06:15;0;28;10;10000
26.03.2013 06:30;0;28;10;11600
26.03.2013 06:45;0;28;10;14500
26.03.2013 07:00;0;28;10;21200
26.03.2013 07:15;0;28;10;21400
26.03.2013 07:30;0;28;10;22600
26.03.2013 07:45;0;28;10;25400
26.03.2013 08:00;0;28;10;29000
26.03.2013 08:15;0.002059732;28;10;28600
26.03.2013 08:30;0.001853759;28;10;31000
26.03.2013 08:45;0.001235839;28;10;34800
26.03.2013 09:00;0.001235839;28;10;32500
26.03.2013 09:15;0.002265705;28;10;33100
26.03.2013 09:30;0.001441813;28;10;29100
26.03.2013 09:45;0.001235839;28;10;31300
26.03.2013 10:00;0.001235839;28;10;32800
26.03.2013 10:15;0.004119464;28;10;32200
26.03.2013 10:30;0.00638517;28;10;29600
26.03.2013 10:45;0.014006179;28;10;30100
26.03.2013 11:00;0.009680742;28;10;31800
26.03.2013 11:15;0.010916581;28;10;32100
26.03.2013 11:30;0.016683831;28;10;28300
26.03.2013 11:45;0.008032956;28;10;27200
26.03.2013 12:00;0.022039135;28;10;28900
26.03.2013 12:15;0.018125644;28;10;31100
26.03.2013 12:30;0.021421215;28;10;32000
26.03.2013 12:45;0.03069001;28;10;27000
26.03.2013 13:00;0.029248198;28;10;27700
26.03.2013 13:15;0.032131823;28;10;30200
26.03.2013 13:30;0.048815654;28;10;30400
26.03.2013 13:45;0.047579815;28;10;29100
26.03.2013 14:00;0.04284243;28;10;26100
26.03.2013 14:15;0.020185376;28;10;25800
26.03.2013 14:30;0.023480947;28;10;32200
26.03.2013 14:45;0.035221421;28;10;33400
26.03.2013 15:00;0.069824923;28;10;27000
26.03.2013 15:15;0.023069001;28;10;23700
26.03.2013 15:30;0.067559217;28;10;22700
26.03.2013 15:45;0.025746653;28;10;24700
26.03.2013 16:00;0.017095778;28;10;21900
26.03.2013 16:15;0.041606591;28;10;20500
26.03.2013 16:30;0.019979403;28;10;20800
26.03.2013 16:45;0.006797116;28;10;24500
26.03.2013 17:00;0.000411946;28;10;19500
26.03.2013 17:15;0;28;10;15400
26.03.2013 17:30;0;28;10;15700
26.03.2013 17:45;0;28;10;16200
26.03.2013 18:00;0;28;10;20600
26.03.2013 18:15;0;28;10;19600
26.03.2013 18:30;0;28;10;17800
26.03.2013 18:45;0;28;10;19400
26.03.2013 19:00;0;28;10;20800
26.03.2013 19:15;0;28;10;23600
26.03.2013 19:30;0;28;10;22500
26.03.2013 19:45;0;28;10;19000
26.03.2013 20:00;0;28;10;18700
26.03.2013 20:15;0;28;10;20300
26.03.2013 20:30;0;28;10;22600
26.03.2013 20:45;0;28;10;19800
26.03.2013 21:00;0;28;10;18500
26.03.2013 21:15;0;28;10;18000
26.03.2013 21:30;0;28;10;22200
26.03.2013 21:45;0;28;10;22500
26.03.2013 22:00;0;28;10;18200
26.03.2013 22:15;0;28;10;17400
26.03.2013 22:30;0;28;10;12300
26.03.2013 22:45;0;28;10;8800
26.03.2013 23:00;0;28;10;8100
26.03.2013 23:15;0;28;10;4200
26.03.2013 23:30;0;28;10;4400
26.03.2013 23:45;0;28;10;7400
27.03.2013 00:00;0;28;10;9000
27.03.2013 00:15;0;28;10;5400
27.03.2013 00:30;0;28;10;4400
27.03.2013 00:45;0;28;10;5600
27.03.2013 01:00;0;28;10;8800
27.03.2013 01:15;0;28;10;8500
27.03.2013 01:30;0;28;10;4200
27.03.2013 01:45;0;28;10;4500
27.03.2013 02:00;0;28;10;6900
27.03.2013 02:15;0;28;10;8900
27.03.2013 02:30;0;28;10;6900
27.03.2013 02:45;0;28;10;4500
27.03.2013 03:00;0;28;10;4200
27.03.2013 03:15;0;28;10;8800
27.03.2013 03:30;0;28;10;8600
27.03.2013 03:45;0;28;10;5700
27.03.2013 04:00;0;28;10;4300
27.03.2013 04:15;0;28;10;6800
27.03.2013 04:30;0;28;10;10200
27.03.2013 04:45;0;28;10;9400
27.03.2013 05:00;0;28;10;6900
27.03.2013 05:15;0;28;10;8200
27.03.2013 05:30;0;28;10;11800
27.03.2013 05:45;0;28;10;17300
27.03.2013 06:00;0;28;10;12000
27.03.2013 06:15;0;28;10;9400
27.03.2013 06:30;0.00576725;28;10;11300
27.03.2013 06:45;0.009680742;28;10;14600
27.03.2013 07:00;0.019979403;28;10;16600
27.03.2013 07:15;0.033985582;28;10;13400
27.03.2013 07:30;0.05623069;28;10;26200
27.03.2013 07:45;0.054376931;28;10;30300
27.03.2013 08:00;0.033367662;28;10;44300
27.03.2013 08:15;0.087332647;28;10;49400
27.03.2013 08:30;0.109371782;28;10;31600
27.03.2013 08:45;0.145211123;28;10;31900
27.03.2013 09:00;0.153656025;28;10;34000
27.03.2013 09:15;0.197322348;28;10;34400
27.03.2013 09:30;0.150360453;28;10;35500
27.03.2013 09:45;0.111637487;28;10;32200
27.03.2013 10:00;0.123789907;28;10;33200
27.03.2013 10:15;0.112667353;28;10;35700
27.03.2013 10:30;0.18208033;28;10;42200
27.03.2013 10:45;0.235015448;28;10;43400
27.03.2013 11:00;0.216271885;28;10;39900
27.03.2013 11:15;0.190319258;28;10;38700
27.03.2013 11:30;0.194644696;28;10;38500
27.03.2013 11:45;0.25561277;28;10;36300
27.03.2013 12:00;0.353038105;28;10;36000
27.03.2013 12:15;0.346858908;28;10;32900
27.03.2013 12:30;0.456024717;28;10;31000
27.03.2013 12:45;0.77569516;28;10;31200
27.03.2013 13:00;0.708547889;28;10;32400
27.03.2013 13:15;0.141297631;28;10;35700
27.03.2013 13:30;0.218331617;28;10;35500
27.03.2013 13:45;0.271884655;28;10;31400
27.03.2013 14:00;0.21277034;28;10;30600
27.03.2013 14:15;0.170751802;28;10;29800
27.03.2013 14:30;0.108341916;28;10;28600
27.03.2013 14:45;0.503192585;28;10;31400
27.03.2013 15:00;0.106900103;28;10;31300
27.03.2013 15:15;0.251493306;28;10;23800
27.03.2013 15:30;0.059114315;28;10;20900
27.03.2013 15:45;0.046138002;28;10;20200
27.03.2013 16:00;0.146652935;28;10;24500
27.03.2013 16:15;0.141915551;28;10;24500
27.03.2013 16:30;0.082595263;28;10;20400
27.03.2013 16:45;0.02492276;28;10;19600
27.03.2013 17:00;0.014006179;28;10;15200
27.03.2013 17:15;0.001853759;28;10;17600
27.03.2013 17:30;0;28;10;20000
27.03.2013 17:45;0;28;10;18000
27.03.2013 18:00;0;28;10;16100
27.03.2013 18:15;0;28;10;15500
27.03.2013 18:30;0;28;10;20000
27.03.2013 18:45;0;28;10;24600
27.03.2013 19:00;0;28;10;23300
27.03.2013 19:15;0;28;10;20000
27.03.2013 19:30;0;28;10;20100
27.03.2013 19:45;0;28;10;20900
27.03.2013 20:00;0;28;10;23700
27.03.2013 20:15;0;28;10;22600
27.03.2013 20:30;0;28;10;19000
27.03.2013 20:45;0;28;10;19000
27.03.2013 21:00;0;28;10;20000
27.03.2013 21:15;0;28;10;23300
27.03.2013 21:30;0;28;10;22900
27.03.2013 21:45;0;28;10;19000
27.03.2013 22:00;0;28;10;18400
27.03.2013 22:15;0;28;10;19100
27.03.2013 22:30;0;28;10;15700
27.03.2013 22:45;0;28;10;8600
27.03.2013 23:00;0;28;10;4300
27.03.2013 23:15;0;28;10;4200
27.03.2013 23:30;0;28;10;4700
27.03.2013 23:45;0;28;10;8600
28.03.2013 00:00;0;28;10;8600
28.03.2013 00:15;0;28;10;4800
28.03.2013 00:30;0;28;10;4400
28.03.2013 00:45;0;28;10;4300
28.03.2013 01:00;0;28;10;8700
28.03.2013 01:15;0;28;10;8600
28.03.2013 01:30;0;28;10;5000
28.03.2013 01:45;0;28;10;4200
28.03.2013 02:00;0;28;10;4200
28.03.2013 02:15;0;28;10;8300
28.03.2013 02:30;0;28;10;9000
28.03.2013 02:45;0;28;10;5800
28.03.2013 03:00;0;28;10;4200
28.03.2013 03:15;0;28;10;4300
28.03.2013 03:30;0;28;10;7700
28.03.2013 03:45;0;28;10;8600
28.03.2013 04:00;0;28;10;6100
28.03.2013 04:15;0;28;10;5000
28.03.2013 04:30;0;28;10;5900
28.03.2013 04:45;0;28;10;9400
28.03.2013 05:00;0;28;10;11100
28.03.2013 05:15;0;28;10;9800
28.03.2013 05:30;0;28;10;7800
28.03.2013 05:45;0;28;10;9500
28.03.2013 06:00;0.003501545;28;10;12200
28.03.2013 06:15;0.009680742;28;10;13100
28.03.2013 06:30;0.015242019;28;10;10900
28.03.2013 06:45;0.022039135;28;10;8800
28.03.2013 07:00;0.073532441;28;10;16000
28.03.2013 07:15;0.065293512;28;10;29400
28.03.2013 07:30;0.041400618;28;10;32400
28.03.2013 07:45;0.071472709;28;10;26400
28.03.2013 08:00;0.177548919;28;10;26700
28.03.2013 08:15;0.288980433;28;10;31300
28.03.2013 08:30;0.394026777;28;10;35100
28.03.2013 08:45;0.103810505;28;10;37100
28.03.2013 09:00;0.61338826;28;10;37700
28.03.2013 09:15;0.685066941;28;10;31400
28.03.2013 09:30;0.811328527;28;10;31400
28.03.2013 09:45;0.843254377;28;10;32900
28.03.2013 10:00;0.863645726;28;10;35500
28.03.2013 10:15;0.844490216;28;10;35400
28.03.2013 10:30;0.876416066;28;10;31100
28.03.2013 10:45;0.577960865;28;10;29900
28.03.2013 11:00;0.910401648;28;10;30000
28.03.2013 11:15;0.564778579;28;10;29000
28.03.2013 11:30;0.858702369;28;10;30600
28.03.2013 11:45;0.528527291;28;10;24600
28.03.2013 12:00;0.634397528;28;10;20800
28.03.2013 12:15;0.621421215;28;10;20600
28.03.2013 12:30;0.618331617;28;10;19700
28.03.2013 12:45;0.465911432;28;10;22000
28.03.2013 13:00;0.356951596;28;10;23000
28.03.2013 13:15;0.384552008;28;10;19000
28.03.2013 13:30;0.106488157;28;10;18900
28.03.2013 13:45;0.09392379;28;10;19000
28.03.2013 14:00;0.10092688;28;10;19000
28.03.2013 14:15;0.147064882;28;10;21000
28.03.2013 14:30;0.066941298;28;10;23200
28.03.2013 14:45;0.053347065;28;10;20600
28.03.2013 15:00;0.053141092;28;10;18800
28.03.2013 15:15;0.051287333;28;10;19400
28.03.2013 15:30;0.036251287;28;10;19000
28.03.2013 15:45;0.014212152;28;10;22300
28.03.2013 16:00;0.018331617;28;10;22800
28.03.2013 16:15;0.01915551;28;10;19200
28.03.2013 16:30;0.013594233;28;10;19000
28.03.2013 16:45;0.001647786;28;10;19200
28.03.2013 17:00;0.001235839;28;10;15700
28.03.2013 17:15;0;28;10;19600
28.03.2013 17:30;0.000411946;28;10;17500
28.03.2013 17:45;0;28;10;15800
28.03.2013 18:00;0;28;10;15900
28.03.2013 18:15;0;28;10;16400
28.03.2013 18:30;0;28;10;22100
28.03.2013 18:45;0;28;10;22600
28.03.2013 19:00;0;28;10;20200
28.03.2013 19:15;0;28;10;20000
28.03.2013 19:30;0;28;10;20600
28.03.2013 19:45;0;28;10;24200
28.03.2013 20:00;0;28;10;21700
28.03.2013 20:15;0;28;10;19100
28.03.2013 20:30;0;28;10;19000
28.03.2013 20:45;0;28;10;20300
28.03.2013 21:00;0;28;10;23200
28.03.2013 21:15;0;28;10;21100
28.03.2013 21:30;0;28;10;19100
28.03.2013 21:45;0;28;10;19000
28.03.2013 22:00;0;28;10;21200
28.03.2013 22:15;0;28;10;22600
28.03.2013 22:30;0;28;10;13000
28.03.2013 22:45;0;28;10;4200
28.03.2013 23:00;0;28;10;4400
28.03.2013 23:15;0;28;10;7300
28.03.2013 23:30;0;28;10;8600
28.03.2013 23:45;0;28;10;5200
29.03.2013 00:00;0;28;10;4200
29.03.2013 00:15;0;28;10;4200
29.03.2013 00:30;0;28;10;8200
29.03.2013 00:45;0;28;10;8600
29.03.2013 01:00;0;28;10;4400
29.03.2013 01:15;0;28;10;4300
29.03.2013 01:30;0;28;10;4800
29.03.2013 01:45;0;28;10;8800
29.03.2013 02:00;0;28;10;7700
29.03.2013 02:15;0;28;10;4300
29.03.2013 02:30;0;28;10;4300
29.03.2013 02:45;0;28;10;6000
29.03.2013 03:00;0;28;10;8600
29.03.2013 03:15;0;28;10;6600
29.03.2013 03:30;0;28;10;4300
29.03.2013 03:45;0;28;10;4400
29.03.2013 04:00;0;28;10;8000
29.03.2013 04:15;0;28;10;9300
29.03.2013 04:30;0;28;10;6200
29.03.2013 04:45;0;28;10;5900
29.03.2013 05:00;0;28;10;7900
29.03.2013 05:15;0;28;10;10200
29.03.2013 05:30;0.003501545;28;10;8600
29.03.2013 05:45;0.01791967;28;10;6000
29.03.2013 06:00;0.032749743;28;10;5900
29.03.2013 06:15;0.055200824;28;10;10100
29.03.2013 06:30;0.087332647;28;10;10100
29.03.2013 06:45;0.104428424;28;10;6200
29.03.2013 07:00;0.173223481;28;10;9200
29.03.2013 07:15;0.22430484;28;10;11300
29.03.2013 07:30;0.243666323;28;10;13900
29.03.2013 07:45;0.337590113;28;10;15100
29.03.2013 08:00;0.362100927;28;10;21900
29.03.2013 08:15;0.42554068;28;10;26200
29.03.2013 08:30;0.465705458;28;10;34800
29.03.2013 08:45;0.508547889;28;10;35700
29.03.2013 09:00;0.635221421;28;10;33900
29.03.2013 09:15;0.310607621;28;10;27000
29.03.2013 09:30;0.197116375;28;10;22300
29.03.2013 09:45;0.406591143;28;10;27400
29.03.2013 10:00;0.26961895;28;10;30600
29.03.2013 10:15;0.155509784;28;10;28400
29.03.2013 10:30;0.874974253;28;10;29000
29.03.2013 10:45;0.992584964;28;10;26200
29.03.2013 11:00;0.837281153;28;10;33200
29.03.2013 11:15;0.809062822;28;10;32600
29.03.2013 11:30;0.505870237;28;10;29500
29.03.2013 11:45;0.4492276;28;10;28000
29.03.2013 12:00;0.422863028;28;10;27800
29.03.2013 12:15;0.473738414;28;10;30000
29.03.2013 12:30;0.470854789;28;10;32200
29.03.2013 12:45;0.647373841;28;10;28700
29.03.2013 13:00;0.75592173;28;10;28000
29.03.2013 13:15;0.307929969;28;10;28000
29.03.2013 13:30;0.409680742;28;10;27400
29.03.2013 13:45;0.631719876;28;10;34400
29.03.2013 14:00;0.71946447;28;10;34600
29.03.2013 14:15;0.500720906;28;10;28500
29.03.2013 14:30;0.602471679;28;10;27700
29.03.2013 14:45;0.488980433;28;10;28200
29.03.2013 15:00;0.212358393;28;10;28500
29.03.2013 15:15;0.164984552;28;10;34600
29.03.2013 15:30;0.14376931;28;10;30500
29.03.2013 15:45;0.14376931;28;10;27600
29.03.2013 16:00;0.116374871;28;10;27500
29.03.2013 16:15;0.072502575;28;10;27400
29.03.2013 16:30;0.059732235;28;10;27900
29.03.2013 16:45;0.060350154;28;10;30900
29.03.2013 17:00;0.049021627;28;10;27400
29.03.2013 17:15;0.022657055;28;10;23700
29.03.2013 17:30;0.008650875;28;10;24000
29.03.2013 17:45;0;28;10;23200
29.03.2013 18:00;0;28;10;16100
29.03.2013 18:15;0;28;10;17100
29.03.2013 18:30;0;28;10;22100
29.03.2013 18:45;0;28;10;21100
29.03.2013 19:00;0;28;10;20200
29.03.2013 19:15;0;28;10;20100
29.03.2013 19:30;0;28;10;19800
29.03.2013 19:45;0;28;10;24300
29.03.2013 20:00;0;28;10;21900
29.03.2013 20:15;0;28;10;19100
29.03.2013 20:30;0;28;10;19000
29.03.2013 20:45;0;28;10;19000
29.03.2013 21:00;0;28;10;22500
29.03.2013 21:15;0;28;10;22600
29.03.2013 21:30;0;28;10;18800
29.03.2013 21:45;0;28;10;19000
29.03.2013 22:00;0;28;10;18200
29.03.2013 22:15;0;28;10;21800
29.03.2013 22:30;0;28;10;15200
29.03.2013 22:45;0;28;10;4500
29.03.2013 23:00;0;28;10;4300
29.03.2013 23:15;0;28;10;4300
29.03.2013 23:30;0;28;10;8300
29.03.2013 23:45;0;28;10;7800
30.03.2013 00:00;0;28;10;4400
30.03.2013 00:15;0;28;10;4300
30.03.2013 00:30;0;28;10;4900
30.03.2013 00:45;0;28;10;8600
30.03.2013 01:00;0;28;10;7000
30.03.2013 01:15;0;28;10;4300
30.03.2013 01:30;0;28;10;4200
30.03.2013 01:45;0;28;10;6200
30.03.2013 02:00;0;28;10;8700
30.03.2013 02:15;0;28;10;6000
30.03.2013 02:30;0;28;10;4200
30.03.2013 02:45;0;28;10;4200
30.03.2013 03:00;0;28;10;7800
30.03.2013 03:15;0;28;10;8700
30.03.2013 03:30;0;28;10;4600
30.03.2013 03:45;0;28;10;4500
30.03.2013 04:00;0;28;10;5100
30.03.2013 04:15;0;28;10;9300
30.03.2013 04:30;0;28;10;9000
30.03.2013 04:45;0;28;10;6000
30.03.2013 05:00;0;28;10;5900
30.03.2013 05:15;0;28;10;8900
30.03.2013 05:30;0;28;10;10200
30.03.2013 05:45;0.00700309;28;10;7200
30.03.2013 06:00;0.01338826;28;10;6000
30.03.2013 06:15;0.047167868;28;10;6600
30.03.2013 06:30;0.068795057;28;10;10300
30.03.2013 06:45;0.143357364;28;10;9400
30.03.2013 07:00;0.152626159;28;10;9500
30.03.2013 07:15;0.147682801;28;10;9400
30.03.2013 07:30;0.138619979;28;10;12200
30.03.2013 07:45;0.188053553;28;10;13700
30.03.2013 08:00;0.195056643;28;10;16100
30.03.2013 08:15;0.270236869;28;10;19100
30.03.2013 08:30;0.270854789;28;10;26600
30.03.2013 08:45;0.304428424;28;10;27000
30.03.2013 09:00;0.328939238;28;10;33700
30.03.2013 09:15;0.322142122;28;10;36700
30.03.2013 09:30;0.276622039;28;10;35400
30.03.2013 09:45;0.298249228;28;10;38100
30.03.2013 10:00;0.327085479;28;10;36000
30.03.2013 10:15;0.374665294;28;10;35800
30.03.2013 10:30;0.360247168;28;10;35200
30.03.2013 10:45;0.463851699;28;10;31000
30.03.2013 11:00;0.422863028;28;10;42400
30.03.2013 11:15;0.37507724;28;10;41800
30.03.2013 11:30;0.268589083;28;10;37800
30.03.2013 11:45;0.268177137;28;10;37400
30.03.2013 12:00;0.268589083;28;10;37700
30.03.2013 12:15;0.159423275;28;10;37500
30.03.2013 12:30;0.212358393;28;10;37500
30.03.2013 12:45;0.173635427;28;10;41000
30.03.2013 13:00;0.144181256;28;10;36700
30.03.2013 13:15;0.199794027;28;10;28200
30.03.2013 13:30;0.197528321;28;10;28000
30.03.2013 13:45;0.184346035;28;10;30900
30.03.2013 14:00;0.099485067;28;10;41200
30.03.2013 14:15;0.08815654;28;10;41300
30.03.2013 14:30;0.095983522;28;10;39700
30.03.2013 14:45;0.081977343;28;10;37000
30.03.2013 15:00;0.063027806;28;10;36800
30.03.2013 15:15;0.047785788;28;10;37100
30.03.2013 15:30;0.039752832;28;10;41200
30.03.2013 15:45;0.03707518;28;10;41300
30.03.2013 16:00;0.028012358;28;10;35600
30.03.2013 16:15;0.034191555;28;10;27600
30.03.2013 16:30;0.008032956;28;10;27800
30.03.2013 16:45;0.001235839;28;10;31800
30.03.2013 17:00;0.001441813;28;10;28100
30.03.2013 17:15;0;28;10;27400
30.03.2013 17:30;0;28;10;24100
30.03.2013 17:45;0;28;10;23400
30.03.2013 18:00;0;28;10;23600
30.03.2013 18:15;0;28;10;25300
30.03.2013 18:30;0;28;10;21400
30.03.2013 18:45;0;28;10;20100
30.03.2013 19:00;0;28;10;20200
30.03.2013 19:15;0;28;10;21000
30.03.2013 19:30;0;28;10;24200
30.03.2013 19:45;0;28;10;24200
30.03.2013 20:00;0;28;10;19500
30.03.2013 20:15;0;28;10;19000
30.03.2013 20:30;0;28;10;19300
30.03.2013 20:45;0;28;10;23300
30.03.2013 21:00;0;28;10;23300
30.03.2013 21:15;0;28;10;20200
30.03.2013 21:30;0;28;10;19000
30.03.2013 21:45;0;28;10;19100
30.03.2013 22:00;0;28;10;20900
30.03.2013 22:15;0;28;10;22600
30.03.2013 22:30;0;28;10;13400
30.03.2013 22:45;0;28;10;4300
30.03.2013 23:00;0;28;10;4300
30.03.2013 23:15;0;28;10;6500
30.03.2013 23:30;0;28;10;8800
30.03.2013 23:45;0;28;10;7100
31.03.2013 00:00;0;28;10;4200
31.03.2013 00:15;0;28;10;4300
31.03.2013 00:30;0;28;10;5400
31.03.2013 00:45;0;28;10;8600
31.03.2013 01:00;0;28;10;7800
31.03.2013 01:15;0;28;10;4400
31.03.2013 01:30;0;28;10;4200
31.03.2013 01:45;0;28;10;5300
31.03.2013 02:00;0;28;10;8800
31.03.2013 02:15;0;28;10;8600
31.03.2013 02:30;0;28;10;4200
31.03.2013 02:45;0;28;10;4200
31.03.2013 03:00;0;28;10;5400
31.03.2013 03:15;0;28;10;8600
31.03.2013 03:30;0;28;10;8600
31.03.2013 03:45;0;28;10;4800
31.03.2013 04:00;0;28;10;4200
31.03.2013 04:15;0;28;10;5200
31.03.2013 04:30;0;28;10;10200
31.03.2013 04:45;0;28;10;10300
31.03.2013 05:00;0;28;10;7400
31.03.2013 05:15;0;28;10;6000
31.03.2013 05:30;0.00576725;28;10;5900
31.03.2013 05:45;0.017713697;28;10;10200
31.03.2013 06:00;0.036045314;28;10;10200
31.03.2013 06:15;0.072914521;28;10;9600
31.03.2013 06:30;0.097631308;28;10;8000
31.03.2013 06:45;0.139443872;28;10;7600
31.03.2013 07:00;0.177960865;28;10;16200
31.03.2013 07:15;0.220391349;28;10;17500
31.03.2013 07:30;0.243048404;28;10;15700
31.03.2013 07:45;0.259938208;28;10;13800
31.03.2013 08:00;0.396910402;28;10;19800
31.03.2013 08:15;0.467765191;28;10;36000
31.03.2013 08:30;0.42430484;28;10;36600
31.03.2013 08:45;0.195262616;28;10;32900
31.03.2013 09:00;0.152420185;28;10;31500
31.03.2013 09:15;0.207621009;28;10;31600
31.03.2013 09:30;0.101338826;28;10;37200
31.03.2013 09:45;0.097219361;28;10;39900
31.03.2013 10:00;0.1507724;28;10;41800
31.03.2013 10:15;0.153038105;28;10;39400
31.03.2013 10:30;0.128321318;28;10;37200
31.03.2013 10:45;0.147270855;28;10;37000
31.03.2013 11:00;0.873326468;28;10;38000
31.03.2013 11:15;0.128527291;28;10;41900
31.03.2013 11:30;0.214624099;28;10;41200
31.03.2013 11:45;0.327291452;28;10;37100
